ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;situacao_compra_item_processo;criterio_julgamento;objeto_processo;unnamed_15;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000336/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;1772,68;1772,68;1772,68
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000337/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;CIMED INDUSTRIA S.A.;02.814.497/0007-00;;;;;750,0;750,0;750,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000338/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;medicamentos;;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;60.665.981/0009-75;;;;;4126,0;4126,0;4126,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000339/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;;;;;2890,0;2890,0;2890,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000340/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;CIRURGICA PATROCINIO DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;08.297.473/0001-04;;;;;573,32;573,32;573,32
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000341/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;CREMER S.A.;82.641.325/0021-61;;;;;490,5;490,5;490,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000342/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;equipamento hospitalar;;MHEDICA SERVICE COMERCIO E MANUTENCAO LTDA;08.245.855/0001-94;;;;;375754,0;375754,0;375754,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000342/2022;2022-07-18;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;equipamento hospitalar;;SISNAC PRODUTOS PARA SAUDE LTDA;10.444.624/0001-51;;;;;14200,0;14200,0;14200,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000344/2022;2022-07-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;EXAMES DE LABORATORIO;;CENTRO DE IMAGEM DIAGNOSTICOS S/A.;42.771.949/0006-40;;;;;68101,0;68101,0;68101,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000344/2022;2022-07-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;EXAMES DE LABORATORIO;;CLINICA RADIOLOGICA DR DAVI REZENDE LTDA;20.234.795/0001-00;;;;;9207,16;9207,16;9207,16
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000344/2022;2022-07-19;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;EXAMES DE LABORATORIO;;INSTITUTO HERMES PARDINI S/A;19.378.769/0001-76;;;;;600,0;600,0;600,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000348/2022;2022-07-25;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;medicamentos;;BIOLAB SANUS FARMACEUTICA LTDA;49.475.833/0017-65;;;;;1959,8;1959,8;1959,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000353/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Mobiliário;;ACHEI INDUSTRIA DE MOVEIS LTDA;08.221.047/0001-97;;;;;1200,0;1200,0;1200,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000353/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Mobiliário;;COMERCIO SILVEIRA ATACADISTA DE MOVEIS MOGI MIRIM LTDA;10.205.116/0001-10;;;;;31432,45;31432,45;31432,45
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000353/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Mobiliário;;INDUSTRIA E COMERCIO DE MOVEIS LACHI LTDA.;75.395.665/0001-40;;;;;2694,0;2694,0;2694,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000353/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;Mobiliário;;TECNO 2000 INDUSTRIA E COMERCIO LTDA;21.306.287/0001-52;;;;;14807,0;14807,0;14807,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000355/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;CADEIRA DE ESCRITORIO;;FK GRUPO S/A;55.088.157/0001-02;;;;;3160,0;3160,0;3160,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000355/2022;2022-08-02;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;CADEIRA DE ESCRITORIO;;TECNO 2000 INDUSTRIA E COMERCIO LTDA;21.306.287/0001-52;;;;;4190,0;4190,0;4190,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000357/2022;2022-08-03;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;AR CONDICIONADO;;VENTISOL DA AMAZONIA INDUSTRIA DE APARELHOS ELETRICOS LTDA;17.417.928/0001-79;;;;;12300,0;12300,0;12300,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000358/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;861,8;861,8;861,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000359/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;FRESENIUS KABI BRASIL LTDA.;49.324.221/0020-77;;;;;695,0;695,0;695,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000360/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;FRESENIUS KABI BRASIL LTDA.;49.324.221/0016-90;;;;;40340,0;40340,0;40340,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000361/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;SOMA/MG PRODUTOS HOSPITALARES LTDA;12.927.876/0001-67;;;;;11802,0;11802,0;11802,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000362/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;PRATI, DONADUZZI & CIA LTDA;73.856.593/0010-57;;;;;70,0;70,0;70,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000363/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;GRIFOLS BRASIL LTDA;02.513.899/0001-71;;;;;1979,6;1979,6;1979,6
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000364/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;NSA DISTRIBUIDORA DE MEDICAMENTOS LTDA;34.729.047/0001-02;;;;;330,0;330,0;330,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000365/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0001-51;;;;;61441,03;61441,03;61441,03
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000366/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA;36.325.157/0001-34;;;;;470,4;470,4;470,4
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000366/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;COSTA CAMARGO COM. DE PRODUTOS HOSPITALARES LTDA;36.325.157/0002-15;;;;;67682,0;67682,0;67682,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000367/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;12.418.191/0001-95;;;;;256,84;256,84;256,84
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000368/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;67,93;67,93;67,93
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000369/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;BIOHOSP PRODUTOS HOSPITALARES SA;18.269.125/0001-87;;;;;39760,8;39760,8;39760,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000370/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;AUROBINDO PHARMA INDUSTRIA FARMACEUTICA LIMITADA;04.301.884/0001-75;;;;;612,0;612,0;612,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000371/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;60.665.981/0009-75;;;;;8600,0;8600,0;8600,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000372/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;MED CENTER COMERCIAL LTDA;00.874.929/0001-40;;;;;142,71;142,71;142,71
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000373/2022;2022-08-04;;0;;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;;;;;5033,6;5033,6;5033,6
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000374/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;LUMAR COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;49.228.695/0001-52;;;;;30,0;30,0;30,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000375/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;GLOBAL HOSPITALAR IMPORTACAO E COMERCIO S/A;12.047.164/0001-53;;;;;576,75;576,75;576,75
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000376/2022;2022-08-04;;0;;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTO;;BH FARMA COMERCIO LTDA;42.799.163/0001-26;;;;;6918,14;6889,34;6889,34
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000377/2022;2022-08-04;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;medicamento;;ALFALAGOS LTDA ;05.194.502/0001-14;;;;;13,14;13,14;13,14
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000379/2022;2022-08-05;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;FILTROS;;GLOBAL DISTRIBUICAO E SERVICOS LTDA;28.429.720/0001-96;;;;;4134,0;4134,0;4134,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000381/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;GREINER BIO-ONE BRASIL PRODUTOS MEDICOS HOSPITALARES LTDA;71.957.310/0001-47;;;;;2150,0;2150,0;2150,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000381/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;TECVIDA COMERCIO E DISTRIBUICAO LTDA;11.002.975/0001-75;;;;;225,0;225,0;225,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000382/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;DISTRIBUIDORA PARANHOS ARTIGOS PARA LABORATORIOS LTDA;06.867.357/0001-58;;;;;606,0;606,0;606,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000383/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;BIOSAVE - DIAGNOSTICA LTDA -EPP;10.919.350/0001-00;;;;;489,5;489,5;489,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000383/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;DIMALAB ELETRONICS DO BRASIL LTDA - EPP;02.472.743/0001-90;;;;;534,78;534,78;534,78
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000383/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;FASTLABOR COMERCIAL LTDA;21.707.794/0001-06;;;;;42,8;42,8;42,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000383/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;31.864.051/0001-95;;;;;840,0;840,0;840,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000384/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL MEDICO HOPITALAR;;FASTLABOR COMERCIAL LTDA;21.707.794/0001-06;;;;;56,48;56,48;56,48
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000385/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;628,8;628,8;628,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000386/2022;2022-08-09;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL MEDICO HOSPITALAR;;LIMPEZA & BRILHO LTDA -EPP;04.158.618/0001-35;;;;;1394,0;1394,0;1394,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000387/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;CONVATEC BRASIL LTDA;09.603.161/0004-97;;;;;30600,0;30600,0;30600,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000390/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL PARA IMAGEM;;IBF INDUSTRIA BRASILEIRA DE FILMES S/A.;33.255.787/0001-91;;;;;2926,54;2926,54;2926,54
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000391/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;ARTIGO PARA LIMPEZA;;INDALABOR INDAIA LABORATORIO FARMACEUTICO LTDA;04.654.861/0001-44;;;;;6563,52;6563,52;6563,52
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000392/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL DE LABORATORIO;;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;31.864.051/0001-95;;;;;7154,0;7154,0;7154,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000393/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;31.864.051/0001-95;;;;;7053,1;7053,1;7053,1
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000394/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por lote;MATERIAL MEDICO HOSPITALAR;;PLAST LABOR IND.E COM.DE EQUIP.HOSP.E LABORATORIO LTDA;31.864.051/0001-95;;;;;6312,3;6312,3;6312,3
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000395/2022;2022-08-10;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;NOBREAKS;;MICROTECNICA INFORMATICA LTDA;01.590.728/0008-50;;;;;4344,48;4344,48;4344,48
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000397/2022;2022-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MATERIAL HOSPITALAR;;CREMER S.A.;82.641.325/0021-61;;;;;1405,0;1405,0;1405,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000398/2022;2022-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;ACACIA COMERCIO DE MEDICAMENTOS LTDA;03.945.035/0001-91;;;;;52,8;52,8;52,8
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000399/2022;2022-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICMANTOS;;MULTIFARMA COMERCIO E REPRESENTACOES LTDA.;21.681.325/0001-57;;;;;38,5;38,5;38,5
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000400/2022;2022-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;material medico;;LABORATORIOS B BRAUN SA;31.673.254/0010-95;;;;;7509,0;7509,0;7509,0
2022;Bens e serviços - Lei nº 8.666/93 ou 10.520/02;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;0509025 000401/2022;2022-08-11;;0;NÃO;Concluído;Com Fornecedor Vencedor;Por item;MEDICAMENTOS;;PRATI, DONADUZZI & CIA LTDA;73.856.593/0010-57;;;;;811,9;811,9;811,9
